image_path,true_label,predicted_label,caption,inference_time,correct
dataset_v2/image1.jpg,no fire,no fire,"A cozy living room with a fireplace, plants, and a painting on the wall.",2.6306345462799072,True
dataset_v2/image2.jpg,no fire,no fire,"A well-lit bedroom with a bed, desk, and nightstand, featuring a checkered bedspread and framed pictures on the wall.",1.8872723579406738,True
dataset_v2/image3.jpg,no fire,no fire,"A wooden dining table with four chairs and a bowl on it, set against a white wall.",1.5547420978546143,True
dataset_v2/image4.jpg,no fire,no fire,"A modern, spacious conference room with large windows, a wooden table, and chairs. There is a television screen in the background, and the ceiling has exposed beams.",2.0301942825317383,True
dataset_v2/image5.jpg,no fire,no fire,"A hospital room with a bed, chair, and various medical equipment.",1.3545103073120117,True
dataset_v2/image6.jpg,no fire,no fire,"A cozy dining area with a wooden table adorned with fruits, a vase, and a lamp. The room has a warm, inviting atmosphere.",1.841658353805542,True
dataset_v2/image7.jpg,no fire,no fire,"A cozy bedroom with a bed, desk, and lamp, with a painting on the wall.",1.5247745513916016,True
dataset_v2/image8.jpg,no fire,no fire,"A cluttered office with a desk, computer monitors, and various items on it.",1.4546654224395752,True
dataset_v2/image9.jpg,no fire,no fire,"A cozy bedroom with a canopy bed, white bedding, and a potted plant in the background.",1.5649893283843994,True
dataset_v2/image10.jpg,no fire,no fire,"A modern office with a large window overlooking a cityscape, featuring a wooden desk with a laptop and a chair, and a ceiling light.",1.841292381286621,True
dataset_v2/image11.jpg,no fire,no fire,"A bedroom with wooden furniture, red chairs, and a mirror, with a curtain and a lamp on the side.",1.668083906173706,True
dataset_v2/image12.jpg,no fire,no fire,"A hospital room with a bed, table, and curtains.",1.2858541011810303,True
dataset_v2/image13.jpg,no fire,no fire,"A bedroom with a bed, wooden floor, and large window with curtains.",1.38751220703125,True
dataset_v2/image14.jpg,no fire,no fire,"A traditional Chinese dining room with wooden furniture, potted plants, and a table set for a meal.",1.6159422397613525,True
dataset_v2/image15.jpg,no fire,no fire,"A well-lit bedroom with a bed, pillows, and a headboard, featuring a painting on the wall.",1.670820951461792,True
dataset_v2/image16.jpg,no fire,controlled fire,"A well-organized office with a desk, chair, and computer equipment.",1.3888523578643799,False
dataset_v2/image17.jpg,no fire,no fire,"A rustic, cozy room with a rocking horse, a chest, and a wicker chair, with a window and a curtain.",1.771393060684204,True
